stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
310200,1,1,537,9437,1,9437
310201,1,3,89,2090,3,2090
310202,1,3,2175,2933,3,2933
310203,1,0,0,354,0,354
310204,0,0,0,0,0,0
310205,0,0,0,0,0,0
310206,1,6,15734,16748,6,16748
310207,1,5,1130,17141,5,17141
310208,1,3,462,8453,3,8453
310209,1,2,789,7621,2,7621
31021,1,0,0,22,0,22
310210,1,3,442,9050,3,9050
310211,1,3,382,6141,3,6141
310212,1,5,262,5593,5,5593
310213,1,10,1456,5462,10,5462
310214,1,3,822,5326,3,5326
310215,1,2,295,6691,2,6691
310216,1,1,53,1652,1,1652
310217,1,1,52,322,1,322
310218,1,1,20,702,1,702
310219,1,1,28,3252,1,3252
31022,0,0,0,0,0,0
310220,1,1,46,1100,1,1100
310221,0,0,0,0,0,0
310222,1,0,0,123,0,123
310223,1,4,2871,5773,4,5773
310224,1,4,1071,2901,4,2901
310225,1,1,90,583,1,583
310226,1,2,46,6897,2,6897
310227,1,6,569,7505,6,7505
310228,1,3,432,5324,3,5324
310229,1,4,2020,4827,4,4827
31023,0,0,0,0,0,0
310230,1,5,602,2573,5,2573
310231,1,3,621,3466,3,3466
310232,1,4,69,6621,4,6621
310233,1,6,562,6725,6,6725
310234,1,3,818,5535,3,5535
310235,1,0,0,1721,0,1721
310236,1,1,29,3318,1,3318
310237,1,1,32,2693,1,2693
310238,0,0,0,0,0,0
310239,1,0,0,263,0,263
31024,0,1,398,398,1,398
310240,1,0,0,460,0,460
310241,1,2,68,799,2,799
310242,1,0,0,238,0,238
310243,1,4,344,4549,4,4549
310244,1,6,575,4909,6,4909
310245,1,3,301,1177,3,1177
310246,1,4,1091,1213,4,1213
310247,1,1,450,530,1,530
310248,1,3,441,2950,3,2950
310249,1,1,25,5920,1,5920
31025,1,1,432,2298,1,2298
310250,1,5,826,10154,5,10154
310251,1,7,1099,10336,7,10336
310252,1,3,149,4427,3,4427
310253,1,1,38,3664,1,3664
310254,1,0,0,1640,0,1640
310255,0,2,165,165,2,165
310256,0,0,0,0,0,0
310257,1,2,970,1418,2,1418
310258,1,0,0,754,0,754
310259,0,0,0,0,0,0
31026,1,2,1417,8262,2,8262
310260,1,1,35,1653,1,1653
310261,1,0,0,622,0,622
310262,0,0,0,0,0,0
310263,1,1,12813,12827,1,12827
310264,1,1,169,366,1,366
310265,1,7,4084,8007,7,8007
310266,1,7,3493,10037,7,10037
310267,1,6,401,8406,6,8406
310268,1,6,703,8117,6,8117
310269,1,7,611,9828,7,9828
31027,1,3,1286,6223,3,6223
310270,1,1,9908,16260,1,16260
310271,1,0,0,390,0,390
310272,0,0,0,0,0,0
310273,0,0,0,0,0,0
310274,1,0,0,521,0,521
310275,1,0,0,859,0,859
310276,0,0,0,0,0,0
310277,0,0,0,0,0,0
310278,0,0,0,0,0,0
310279,0,0,0,0,0,0
31028,1,18,7763,14607,18,14607
310280,0,0,0,0,0,0
310281,1,0,0,22,0,22
310282,1,3,621,5462,3,5462
310283,1,8,1227,10160,8,10160
310284,1,2,45,8599,2,8599
310285,1,3,171,4207,3,4207
310286,1,4,582,3978,4,3978
310287,1,6,8588,15315,6,15315
310288,1,3,112,1438,3,1438
310289,1,0,0,189,0,189
31029,1,25,14882,19266,25,19266
310290,1,0,0,1089,0,1089
310291,0,0,0,0,0,0
310292,0,0,0,0,0,0
310293,0,0,0,0,0,0
310294,0,0,0,0,0,0
310295,0,0,0,0,0,0
310296,0,0,0,0,0,0
310297,0,0,0,0,0,0
310298,0,0,0,0,0,0
310299,1,2,202,1568,2,1568
3103,0,0,0,0,0,0
31030,1,5,841,7213,5,7213
310300,1,5,615,7825,5,7825
310301,1,10,1076,8874,10,8874
310302,1,4,414,10787,4,10787
310303,1,6,757,7915,6,7915
310304,1,5,672,8065,5,8065
310305,1,10,1709,3326,10,3326
310306,1,1,63,256,1,256
310307,1,0,0,1666,0,1666
310308,0,0,0,0,0,0
310309,0,0,0,0,0,0
31031,1,8,1653,4104,8,4104
310310,0,0,0,0,0,0
310311,0,0,0,0,0,0
310312,0,0,0,0,0,0
310313,0,0,0,0,0,0
310314,0,0,0,0,0,0
310315,0,0,0,0,0,0
310316,1,1,63,116,1,116
310317,1,4,638,4735,4,4735
310318,1,6,596,8447,6,8447
310319,1,6,258,11765,6,11765
31032,1,12,3216,6986,12,6986
310320,1,4,583,11893,4,11893
310321,1,10,1474,11221,10,11221
310322,1,3,922,3095,3,3095
310323,0,0,0,0,0,0
310324,1,0,0,100,0,100
310325,1,0,0,113,0,113
310326,0,0,0,0,0,0
310327,0,0,0,0,0,0
310328,0,0,0,0,0,0
310329,0,0,0,0,0,0
31033,0,0,0,2,0,2
310330,0,0,0,0,0,0
310331,0,0,0,0,0,0
310332,0,0,0,0,0,0
310333,0,0,0,0,0,0
310334,1,1,129,2061,1,2061
310335,1,2,51,7670,2,7670
310336,1,5,586,9159,5,9159
310337,1,11,1453,14950,11,14950
310338,1,6,332,11326,6,11326
310339,1,1,25,1589,1,1589
31034,0,0,0,0,0,0
310340,1,1,91,106,1,106
310341,1,2,435,679,2,679
310342,1,0,0,362,0,362
310343,0,0,0,0,0,0
310344,0,0,0,0,0,0
310345,0,0,0,0,0,0
310346,0,0,0,0,0,0
310347,0,0,0,0,0,0
310348,0,0,0,0,0,0
310349,0,0,0,0,0,0
31035,0,0,0,0,0,0
310350,1,0,0,87,0,87
310351,1,0,0,224,0,224
310352,1,0,0,1377,0,1377
310353,1,1,357,5308,1,5308
310354,1,4,132,7834,4,7834
310355,1,4,270,8624,4,8624
310356,1,1,33,2011,1,2011
310357,1,3,888,1542,3,1542
310358,1,3,390,1044,3,1044
310359,1,0,0,476,0,476
31036,0,0,0,0,0,0
310360,1,1,30,28,1,28
310361,0,0,0,0,0,0
310362,0,0,0,0,0,0
310363,0,0,0,0,0,0
310364,0,0,0,0,0,0
310365,0,0,0,0,0,0
310366,0,0,0,0,0,0
310367,1,4,717,1204,4,1204
310368,1,3,368,3363,3,3363
310369,1,1,39,1511,1,1511
31037,1,0,0,2,0,2
310370,1,1,47,4042,1,4042
310371,1,1,43,3294,1,3294
310372,1,1,86,627,1,627
310373,1,1,115,672,1,672
310374,1,1,293,722,1,722
310375,1,0,0,428,0,428
310376,1,0,0,0,0,0
310377,1,1,20,116,1,116
310378,1,0,0,32,0,32
310379,0,0,0,0,0,0
31038,0,0,0,0,0,0
310380,0,0,0,0,0,0
310381,0,0,0,0,0,0
310382,1,0,0,136,0,136
310383,1,1,26,352,1,352
310384,1,0,0,2597,0,2597
310385,1,0,0,6155,0,6155
310386,1,3,431,6257,3,6257
310387,1,3,280,4605,3,4605
310388,1,3,311,6110,3,6110
310389,1,1,71,568,1,568
31039,0,0,0,0,0,0
310390,1,0,0,542,0,542
310391,1,0,0,55,0,55
310392,1,1,72,387,1,387
310393,0,0,0,0,0,0
310394,1,0,0,798,0,798
310395,1,1,27,736,1,736
310396,1,0,0,19,0,19
310397,1,1,50,25,1,25
310398,1,0,0,6,0,6
310399,1,0,0,741,0,741
3104,1,0,0,28,0,28
31040,0,0,0,0,0,0
310400,1,0,0,775,0,775
310401,1,0,0,3027,0,3027
310402,1,2,132,7601,2,7601
310403,1,2,123,6873,2,6873
310404,1,0,0,3484,0,3484
310405,1,0,0,990,0,990
310406,1,0,0,823,0,823
310407,1,0,0,475,0,475
310408,1,0,0,85,0,85
310409,1,1,361,529,1,529
31041,0,0,0,0,0,0
310410,0,0,0,0,0,0
310411,1,0,0,916,0,916
310412,1,1,534,2919,1,2919
310413,1,0,0,523,0,523
310414,1,1,52,107,1,107
310415,1,0,0,422,0,422
310416,0,0,0,0,0,0
310417,1,0,0,141,0,141
310418,1,0,0,444,0,444
310419,1,0,0,4497,0,4497
31042,0,0,0,0,0,0
310420,1,1,25,5297,1,5297
310421,1,1,36,1427,1,1427
310422,1,0,0,345,0,345
310423,0,0,0,0,0,0
310424,1,0,0,292,0,292
310425,1,0,0,190,0,190
310426,1,0,0,386,0,386
310427,0,0,0,0,0,0
310428,1,0,0,1562,0,1562
310429,1,0,0,3208,0,3208
31043,1,0,0,1852,0,1852
310430,1,1,28,1399,1,1399
310431,1,0,0,666,0,666
310432,1,0,0,319,0,319
310433,0,0,0,0,0,0
310434,0,0,0,0,0,0
310435,0,0,0,0,0,0
310436,1,1,729,1440,1,1440
310437,1,1,169,1281,1,1281
310438,1,2,62,1651,2,1651
310439,1,0,0,538,0,538
31044,1,8,2166,5005,8,5005
310440,0,0,0,0,0,0
310441,0,0,0,0,0,0
310442,1,0,0,1686,0,1686
310443,1,0,0,168,0,168
310444,1,0,0,1394,0,1394
310445,1,0,0,2161,0,2161
310446,1,2,160,2219,2,2219
310447,0,0,0,0,0,0
310448,1,2,1196,2206,2,2206
310449,1,1,83,502,1,502
31045,1,2,3996,7906,2,7906
310450,1,0,0,555,0,555
310451,1,0,0,61,0,61
310452,0,0,0,0,0,0
310453,1,0,0,415,0,415
310454,1,0,0,755,0,755
310455,1,1,926,1947,1,1947
310456,1,3,899,1367,3,1367
310457,0,3,1526,1549,3,1549
310458,0,0,0,0,0,0
310459,1,0,0,1867,0,1867
31046,1,3,442,7740,3,7740
310460,1,1,57,1617,1,1617
310461,1,2,1109,3259,2,3259
310462,1,0,0,337,0,337
310463,1,1,98,265,1,265
310464,1,2,3599,4318,2,4318
310465,1,0,0,210,0,210
310466,1,0,0,110,0,110
310467,1,0,0,170,0,170
310468,1,1,47,708,1,708
310469,1,1,269,1196,1,1196
31047,1,3,688,2713,3,2713
310470,1,1,156,1311,1,1311
310471,1,1,1505,3020,1,3020
310472,1,3,142,3445,3,3445
310473,1,0,0,632,0,632
310474,1,0,0,83,0,83
310475,0,0,0,0,0,0
310476,1,0,0,182,0,182
310477,1,0,0,777,0,777
310478,1,2,225,650,2,650
310479,0,1,354,354,1,354
31048,1,3,127,1105,3,1105
310480,1,0,0,67,0,67
310481,1,1,153,1184,1,1184
310482,1,1,41,546,1,546
310483,1,1,17,318,1,318
310484,1,0,0,307,0,307
310485,1,0,0,1659,0,1659
310486,1,2,68,1276,2,1276
310487,1,1,121,536,1,536
310488,1,1,65,1312,1,1312
310489,1,0,0,307,0,307
31049,1,9,3493,8886,9,8886
310490,1,1,211,493,1,493
310491,1,1,216,698,1,698
310492,0,0,0,0,0,0
310493,1,1,4115,5285,1,5285
310494,1,1,47,1959,1,1959
310495,1,1,122,145,1,145
310496,1,0,0,1085,0,1085
310497,1,0,0,250,0,250
310498,1,2,156,1190,2,1190
310499,1,1,91,3053,1,3053
3105,0,0,0,0,0,0
31050,1,1,146,482,1,482
310500,1,0,0,460,0,460
310501,1,1,43,280,1,280
310502,1,0,0,327,0,327
310503,0,0,0,0,0,0
310504,1,2,143538,143790,2,143790
310505,1,1,63761,63859,1,63859
310506,1,1,294,573,1,573
310507,1,0,0,558,0,558
310508,0,0,0,0,0,0
310509,0,0,0,0,0,0
31051,1,1,340,599,1,599
310510,1,1,5138,6932,1,6932
310511,1,3,496,3305,3,3305
310512,1,0,0,1332,0,1332
310513,1,0,0,4044,0,4044
310514,1,0,0,1043,0,1043
310515,1,1,43,2067,1,2067
310516,1,0,0,7631,0,7631
310517,1,1,89,2649,1,2649
310518,1,0,0,4,0,4
310519,1,0,0,546,0,546
31052,0,0,0,0,0,0
310520,1,0,0,454,0,454
310521,1,1,28279,29131,1,29131
310522,1,2,9222,10028,2,10028
310523,1,0,0,375,0,375
310524,0,0,0,0,0,0
310525,1,0,0,220,0,220
310526,1,0,0,228,0,228
310527,1,0,0,523,0,523
310528,1,2,52,1313,2,1313
310529,1,0,0,247,0,247
31053,0,0,0,0,0,0
310530,1,5,3006,4051,5,4051
310531,1,5,7530,12549,5,12549
310532,1,1,358,5155,1,5155
310533,1,0,0,6172,0,6172
310534,1,1,77,980,1,980
310535,1,1,483,871,1,871
310536,1,3,984,1512,3,1512
310537,1,2,448,772,2,772
310538,1,0,0,568,0,568
310539,1,0,0,292,0,292
31054,1,0,0,0,0,0
310540,1,0,0,479,0,479
310541,1,0,0,271,0,271
310542,1,0,0,260,0,260
310543,1,0,0,208,0,208
310544,0,0,0,0,0,0
310545,1,1,372,2655,1,2655
310546,1,0,0,944,0,944
310547,1,2,2499,3964,2,3964
310548,1,1,218,3734,1,3734
310549,1,3,986,10961,3,10961
31055,0,0,0,0,0,0
310550,1,0,0,45,0,45
310551,1,0,0,898,0,898
310552,1,7,1127,2765,7,2765
310553,1,2,482,572,2,572
310554,1,0,0,567,0,567
310555,1,0,0,395,0,395
310556,1,3,155,8,3,8
310557,1,0,0,526,0,526
310558,1,0,0,11,0,11
310559,1,0,0,32,0,32
31056,0,3,392,417,3,417
310560,0,0,0,0,0,0
310561,1,0,0,233,0,233
310562,1,0,0,290,0,290
310563,1,1,30,1790,1,1790
310564,1,1,22,1317,1,1317
310565,1,1,260,2552,1,2552
310566,1,0,0,1771,0,1771
310567,0,0,0,0,0,0
310568,1,1,192,452,1,452
310569,1,1,131,5266,1,5266
31057,0,0,0,0,0,0
310570,1,1,133,3896,1,3896
310571,1,1,310,1013,1,1013
310572,1,0,0,1108,0,1108
310573,1,0,0,183,0,183
310574,1,0,0,174,0,174
310575,1,0,0,1100,0,1100
310576,1,0,0,483,0,483
310577,1,0,0,316,0,316
310578,1,1,243,499,1,499
310579,1,0,0,1223,0,1223
31058,0,0,0,0,0,0
310580,1,1,16,630,1,630
310581,0,0,0,4,0,4
310582,1,0,0,331,0,331
310583,1,0,0,98,0,98
310584,1,0,0,289,0,289
310585,1,1,335,415,1,415
310586,1,1,358,1849,1,1849
310587,1,0,0,4814,0,4814
310588,1,0,0,291,0,291
310589,1,0,0,477,0,477
31059,0,0,0,0,0,0
310590,1,0,0,764,0,764
310591,1,1,23,1373,1,1373
310592,1,0,0,3205,0,3205
310593,1,0,0,304,0,304
310594,1,0,0,219,0,219
310595,1,1,228,762,1,762
310596,1,3,1379,1648,3,1648
310597,1,0,0,228,0,228
310598,1,0,0,630,0,630
310599,1,0,0,380,0,380
3106,0,0,0,0,0,0
31060,1,2,96,387,2,387
310600,1,0,0,990,0,990
310601,1,2,204,794,2,794
310602,0,1,302,302,1,302
310603,1,2,493,935,2,935
310604,1,0,0,1272,0,1272
310605,1,0,0,474,0,474
310606,1,2,65,715,2,715
310607,1,0,0,115,0,115
310608,1,0,0,232,0,232
310609,1,2,120,643,2,643
31061,1,7,2755,9882,7,9882
310610,0,0,0,0,0,0
310611,0,0,0,0,0,0
310612,1,0,0,60,0,60
310613,1,3,2916,3881,3,3881
310614,1,1,53,387,1,387
310615,1,0,0,696,0,696
310616,1,0,0,1043,0,1043
310617,1,0,0,956,0,956
310618,1,0,0,202,0,202
310619,0,0,0,0,0,0
31062,1,6,4826,8604,6,8604
310620,0,0,0,0,0,0
310621,0,0,0,0,0,0
310622,0,0,0,0,0,0
310623,0,0,0,0,0,0
310624,0,0,0,0,0,0
310625,0,0,0,0,0,0
310626,0,0,0,0,0,0
310627,0,0,0,0,0,0
310628,0,0,0,0,0,0
310629,1,0,0,24,0,24
31063,1,5,3200,5088,5,5088
310630,1,1,22,3748,1,3748
310631,1,1,43,580,1,580
310632,1,1,46,1111,1,1111
310633,1,0,0,573,0,573
310634,1,1,1394,1968,1,1968
310635,0,0,0,0,0,0
310636,1,1,21,1330,1,1330
310637,1,1,133,392,1,392
310638,0,0,0,0,0,0
310639,0,1,3732,3732,1,3732
31064,1,5,4658,8353,5,8353
310640,0,0,0,0,0,0
310641,0,0,0,0,0,0
310642,0,0,0,0,0,0
310643,0,0,0,0,0,0
310644,1,0,0,0,0,0
310645,1,0,0,132,0,132
310646,1,0,0,144,0,144
310647,1,0,0,555,0,555
310648,1,0,0,558,0,558
310649,1,0,0,620,0,620
31065,1,2,2925,3747,2,3747
310650,1,0,0,84,0,84
310651,0,0,0,0,0,0
310652,0,0,0,0,0,0
310653,0,0,0,0,0,0
310654,1,0,0,45,0,45
310655,1,0,0,15,0,15
310656,0,0,0,0,0,0
310657,0,0,0,0,0,0
310658,0,0,0,0,0,0
310659,0,0,0,0,0,0
31066,1,6,2602,7491,6,7491
310660,0,0,0,0,0,0
310661,0,0,0,0,0,0
310662,0,0,0,0,0,0
310663,0,0,0,0,0,0
310664,1,0,0,103,0,103
310665,1,1,26,62,1,62
310666,0,0,0,0,0,0
310667,0,0,0,0,0,0
310668,0,0,0,0,0,0
310669,0,0,0,0,0,0
31067,1,1,238,2642,1,2642
310670,0,0,0,0,0,0
310671,0,0,0,0,0,0
310672,1,1,909,965,1,965
310673,0,0,0,0,0,0
310674,0,0,0,0,0,0
310675,0,0,0,0,0,0
310676,0,0,0,0,0,0
310677,0,0,0,0,0,0
310678,0,0,0,0,0,0
310679,0,0,0,0,0,0
31068,1,1,325,569,1,569
31069,1,0,0,45,0,45
3107,1,0,0,1419,0,1419
31070,0,0,0,0,0,0
31071,0,0,0,0,0,0
31072,0,0,0,0,0,0
31073,1,0,0,1588,0,1588
31074,1,0,0,1186,0,1186
31075,1,1,389,1009,1,1009
31076,1,3,2086,7087,3,7087
31077,1,0,0,3740,0,3740
31078,1,1,1405,5006,1,5006
31079,1,16,16589,21071,16,21071
3108,1,0,0,4876,0,4876
31080,1,3,5718,12280,3,12280
31081,1,4,2447,4808,4,4808
31082,1,4,1843,7380,4,7380
31083,1,6,1028,8151,6,8151
31084,1,1,163,2773,1,2773
31085,0,0,0,0,0,0
31086,1,0,0,60,0,60
31087,0,0,0,0,0,0
31088,0,0,0,0,0,0
31089,0,1,180,180,1,180
3109,1,7,1789,8357,7,8357
31090,1,1,1004,3786,1,3786
31091,1,1,28,2058,1,2058
31092,1,2,53,3834,2,3834
31093,1,0,0,4807,0,4807
31094,1,2,923,6563,2,6563
31095,1,4,7103,13173,4,13173
31096,1,2,16989,27626,2,27626
31097,1,5,1745,14626,5,14626
31098,1,4,2010,8019,4,8019
31099,1,2,1803,4713,2,4713
