stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
31020,0,0,0,0,0,0
310200,1,2,465,7794,2,7794
310201,1,5,375,1882,5,1882
310202,1,3,965,2304,3,2304
310203,1,0,0,278,0,278
310204,0,0,0,0,0,0
310205,0,0,0,0,0,0
310206,1,4,1893,4344,4,4344
310207,1,4,1620,10034,4,10034
310208,1,1,93,7532,1,7532
310209,1,4,655,7364,4,7364
31021,1,0,0,29,0,29
310210,1,6,403,9410,6,9410
310211,1,2,74,5619,2,5619
310212,1,5,470,5262,5,5262
310213,1,7,2165,5843,7,5843
310214,1,3,824,5665,3,5665
310215,1,5,451,6810,5,6810
310216,1,1,59,1837,1,1837
310217,1,1,55,304,1,304
310218,1,0,0,832,0,832
310219,1,1,256,2847,1,2847
31022,0,0,0,0,0,0
310220,1,0,0,1208,0,1208
310221,0,0,0,0,0,0
310222,1,0,0,120,0,120
310223,1,6,3521,9532,6,9532
310224,1,4,921,2655,4,2655
310225,1,0,0,622,0,622
310226,1,1,57,6498,1,6498
310227,1,7,994,7110,7,7110
310228,1,4,406,5178,4,5178
310229,1,4,607,3010,4,3010
31023,0,0,0,0,0,0
310230,1,3,399,2240,3,2240
310231,1,4,730,3243,4,3243
310232,1,3,133,6251,3,6251
310233,1,6,591,6697,6,6697
310234,1,4,510,5028,4,5028
310235,1,3,355,1556,3,1556
310236,1,3,86,2783,3,2783
310237,1,0,0,1790,0,1790
310238,0,0,0,0,0,0
310239,1,0,0,301,0,301
31024,0,1,424,424,1,424
310240,1,0,0,657,0,657
310241,1,0,0,812,0,812
310242,1,0,0,250,0,250
310243,1,1,73,4207,1,4207
310244,1,5,656,4731,5,4731
310245,1,3,321,1016,3,1016
310246,1,2,1223,1284,2,1284
310247,1,0,0,49,0,49
310248,1,2,425,3005,2,3005
310249,1,1,212,5687,1,5687
31025,1,1,378,2254,1,2254
310250,1,10,1031,10012,10,10012
310251,1,5,574,9522,5,9522
310252,1,4,169,4740,4,4740
310253,1,1,45,4165,1,4165
310254,1,1,21,1813,1,1813
310255,0,0,0,0,0,0
310256,0,0,0,0,0,0
310257,1,2,680,1072,2,1072
310258,1,0,0,447,0,447
310259,0,0,0,0,0,0
31026,1,1,1147,7979,1,7979
310260,1,1,123,1296,1,1296
310261,1,1,24,600,1,600
310262,0,0,0,0,0,0
310263,1,0,0,0,0,0
310264,1,3,2818,2992,3,2992
310265,1,5,3899,7547,5,7547
310266,1,8,3012,9529,8,9529
310267,1,7,752,7941,7,7941
310268,1,5,673,8355,5,8355
310269,1,3,233,9329,3,9329
31027,1,4,1243,6987,4,6987
310270,1,2,5133,11333,2,11333
310271,1,0,0,392,0,392
310272,0,0,0,0,0,0
310273,0,0,0,0,0,0
310274,1,0,0,369,0,369
310275,1,0,0,150,0,150
310276,0,0,0,0,0,0
310277,0,0,0,0,0,0
310278,0,0,0,0,0,0
310279,0,0,0,0,0,0
31028,1,16,4511,11575,16,11575
310280,0,0,0,0,0,0
310281,1,0,0,17,0,17
310282,1,5,591,5634,5,5634
310283,1,9,1367,10008,9,10008
310284,1,2,65,8356,2,8356
310285,1,3,624,4784,3,4784
310286,1,7,387,3823,7,3823
310287,1,5,2353,9166,5,9166
310288,1,1,133,1531,1,1531
310289,1,1,18,451,1,451
31029,1,15,5629,9847,15,9847
310290,1,0,0,990,0,990
310291,0,0,0,0,0,0
310292,0,0,0,0,0,0
310293,0,0,0,0,0,0
310294,0,0,0,0,0,0
310295,0,0,0,0,0,0
310296,0,0,0,0,0,0
310297,0,0,0,0,0,0
310298,0,0,0,0,0,0
310299,1,3,231,1514,3,1514
3103,0,0,0,0,0,0
31030,1,4,561,6249,4,6249
310300,1,11,560,7529,11,7529
310301,1,6,856,8422,6,8422
310302,1,11,747,10781,11,10781
310303,1,8,860,8374,8,8374
310304,1,8,1267,8391,8,8391
310305,1,8,1396,3167,8,3167
310306,1,0,0,169,0,169
310307,1,1,43,1785,1,1785
310308,0,0,0,0,0,0
310309,0,0,0,0,0,0
31031,1,8,1379,3628,8,3628
310310,0,0,0,0,0,0
310311,0,0,0,0,0,0
310312,0,0,0,0,0,0
310313,0,0,0,0,0,0
310314,0,0,0,0,0,0
310315,0,0,0,0,0,0
310316,1,1,73,117,1,117
310317,1,3,561,4969,3,4969
310318,1,3,346,8122,3,8122
310319,1,7,366,11181,7,11181
31032,1,10,2917,9639,10,9639
310320,1,6,881,11972,6,11972
310321,1,11,1759,11459,11,11459
310322,1,2,694,3351,2,3351
310323,0,0,0,0,0,0
310324,1,0,0,124,0,124
310325,1,0,0,125,0,125
310326,0,0,0,0,0,0
310327,0,0,0,0,0,0
310328,0,0,0,0,0,0
310329,0,0,0,0,0,0
31033,0,0,0,0,0,0
310330,0,0,0,0,0,0
310331,0,0,0,0,0,0
310332,0,0,0,0,0,0
310333,0,0,0,0,0,0
310334,1,0,0,1930,0,1930
310335,1,4,196,7315,4,7315
310336,1,7,994,9225,7,9225
310337,1,7,1259,14328,7,14328
310338,1,8,616,11426,8,11426
310339,1,1,160,2242,1,2242
31034,0,0,0,0,0,0
310340,1,0,0,17,0,17
310341,1,2,63,300,2,300
310342,1,0,0,284,0,284
310343,0,0,0,0,0,0
310344,0,0,0,0,0,0
310345,0,0,0,0,0,0
310346,0,0,0,0,0,0
310347,0,0,0,0,0,0
310348,0,0,0,0,0,0
310349,0,0,0,0,0,0
31035,0,0,0,0,0,0
310350,1,0,0,76,0,76
310351,1,0,0,212,0,212
310352,1,1,169,1467,1,1467
310353,1,0,0,4645,0,4645
310354,1,3,222,7509,3,7509
310355,1,3,259,8070,3,8070
310356,1,0,0,2270,0,2270
310357,1,1,891,1613,1,1613
310358,1,2,401,999,2,999
310359,1,0,0,554,0,554
31036,0,0,0,0,0,0
310360,1,0,0,42,0,42
310361,0,0,0,0,0,0
310362,0,0,0,0,0,0
310363,0,0,0,0,0,0
310364,0,0,0,0,0,0
310365,0,0,0,0,0,0
310366,0,0,0,0,0,0
310367,1,2,1459,1061,2,1061
310368,1,5,506,3356,5,3356
310369,1,1,204,1454,1,1454
31037,1,0,0,5,0,5
310370,1,1,44,3924,1,3924
310371,1,1,44,3069,1,3069
310372,1,1,106,570,1,570
310373,1,1,145,742,1,742
310374,1,1,317,796,1,796
310375,1,0,0,420,0,420
310376,1,0,0,0,0,0
310377,1,0,0,127,0,127
310378,1,2,45,85,2,85
310379,0,0,0,0,0,0
31038,0,0,0,0,0,0
310380,0,0,0,0,0,0
310381,0,0,0,0,0,0
310382,1,0,0,67,0,67
310383,1,1,27,311,1,311
310384,1,0,0,2626,0,2626
310385,1,3,120,6143,3,6143
310386,1,2,103,5445,2,5445
310387,1,2,230,4432,2,4432
310388,1,2,219,5906,2,5906
310389,1,1,25,564,1,564
31039,0,0,0,0,0,0
310390,1,0,0,587,0,587
310391,1,0,0,174,0,174
310392,1,0,0,387,0,387
310393,0,0,0,0,0,0
310394,1,0,0,824,0,824
310395,1,2,138,844,2,844
310396,1,0,0,47,0,47
310397,1,0,0,55,0,55
310398,1,0,0,6,0,6
310399,1,0,0,581,0,581
3104,1,0,0,32,0,32
31040,0,0,0,0,0,0
310400,1,0,0,382,0,382
310401,1,1,26,2981,1,2981
310402,1,2,103,6973,2,6973
310403,1,3,124,6597,3,6597
310404,1,0,0,3703,0,3703
310405,1,0,0,928,0,928
310406,1,0,0,909,0,909
310407,1,1,27,566,1,566
310408,1,3,484,556,3,556
310409,1,2,878,1028,2,1028
31041,0,0,0,0,0,0
310410,0,0,0,0,0,0
310411,1,0,0,796,0,796
310412,1,1,511,2944,1,2944
310413,1,1,73,616,1,616
310414,1,0,0,172,0,172
310415,1,0,0,448,0,448
310416,0,0,0,0,0,0
310417,1,1,464,623,1,623
310418,1,0,0,490,0,490
310419,1,0,0,3967,0,3967
31042,0,0,0,0,0,0
310420,1,0,0,4965,0,4965
310421,1,1,27,1271,1,1271
310422,1,1,206,568,1,568
310423,0,0,0,0,0,0
310424,1,1,55,385,1,385
310425,1,2,544,744,2,744
310426,1,1,27,789,1,789
310427,0,0,0,0,0,0
310428,1,0,0,1315,0,1315
310429,1,0,0,3112,0,3112
31043,1,1,47,1400,1,1400
310430,1,0,0,1373,0,1373
310431,1,0,0,658,0,658
310432,1,2,108,362,2,362
310433,0,0,0,0,0,0
310434,0,0,0,0,0,0
310435,0,0,0,0,0,0
310436,1,2,112,0,2,0
310437,1,0,0,1127,0,1127
310438,1,1,84,1604,1,1604
310439,1,0,0,533,0,533
31044,1,1,1059,4129,1,4129
310440,0,0,0,0,0,0
310441,0,0,0,0,0,0
310442,1,0,0,1366,0,1366
310443,1,0,0,141,0,141
310444,1,0,0,1347,0,1347
310445,1,1,475,2460,1,2460
310446,1,1,232,2393,1,2393
310447,0,0,0,0,0,0
310448,1,3,1252,2375,3,2375
310449,1,1,81,545,1,545
31045,1,3,3616,7292,3,7292
310450,1,1,322,637,1,637
310451,1,0,0,38,0,38
310452,0,0,0,0,0,0
310453,1,0,0,353,0,353
310454,1,0,0,803,0,803
310455,1,1,792,1832,1,1832
310456,1,2,72,653,2,653
310457,0,0,0,0,0,0
310458,0,0,0,0,0,0
310459,1,1,16,2047,1,2047
31046,1,2,286,5508,2,5508
310460,1,1,252,1760,1,1760
310461,1,2,1296,3196,2,3196
310462,1,0,0,342,0,342
310463,1,1,20,273,1,273
310464,1,1,377,834,1,834
310465,1,0,0,253,0,253
310466,1,1,20,134,1,134
310467,1,0,0,207,0,207
310468,1,1,570,1220,1,1220
310469,1,1,16,919,1,919
31047,1,3,220,2153,3,2153
310470,1,1,83,1171,1,1171
310471,1,1,1570,3849,1,3849
310472,1,3,292,4064,3,4064
310473,1,0,0,728,0,728
310474,1,0,0,98,0,98
310475,0,0,0,0,0,0
310476,1,0,0,139,0,139
310477,1,0,0,625,0,625
310478,1,2,512,870,2,870
310479,0,1,382,382,1,382
31048,1,2,84,1419,2,1419
310480,1,1,22,73,1,73
310481,1,0,0,920,0,920
310482,1,1,49,477,1,477
310483,1,0,0,377,0,377
310484,1,0,0,391,0,391
310485,1,2,50,2514,2,2514
310486,1,0,0,1412,0,1412
310487,1,0,0,423,0,423
310488,1,1,72,1576,1,1576
310489,1,0,0,441,0,441
31049,1,9,2902,7930,9,7930
310490,1,1,290,526,1,526
310491,1,1,83,583,1,583
310492,0,0,0,0,0,0
310493,1,2,6900,7948,2,7948
310494,1,2,306,2024,2,2024
310495,1,1,124,148,1,148
310496,1,0,0,1050,0,1050
310497,1,0,0,242,0,242
310498,1,2,361,1227,2,1227
310499,1,2,292,2808,2,2808
3105,0,0,0,0,0,0
31050,1,2,42,482,2,482
310500,1,0,0,551,0,551
310501,1,0,0,225,0,225
310502,1,0,0,371,0,371
310503,0,0,0,0,0,0
310504,1,6,66558,66809,6,66809
310505,1,2,57862,58001,2,58001
310506,1,1,274,386,1,386
310507,1,1,65,508,1,508
310508,0,0,0,0,0,0
310509,0,0,0,0,0,0
31051,1,1,33,318,1,318
310510,1,1,7368,9202,1,9202
310511,1,2,193,2972,2,2972
310512,1,1,135,1416,1,1416
310513,1,1,48,4120,1,4120
310514,1,0,0,1272,0,1272
310515,1,1,26,2022,1,2022
310516,1,1,39,5654,1,5654
310517,1,1,82,2854,1,2854
310518,1,0,0,1,0,1
310519,1,0,0,456,0,456
31052,0,0,0,0,0,0
310520,1,0,0,394,0,394
310521,1,1,28288,28928,1,28928
310522,1,3,9436,10148,3,10148
310523,1,0,0,318,0,318
310524,0,0,0,0,0,0
310525,1,0,0,217,0,217
310526,1,0,0,294,0,294
310527,1,1,24,779,1,779
310528,1,0,0,1682,0,1682
310529,1,0,0,233,0,233
31053,0,0,0,0,0,0
310530,1,1,1537,5391,1,5391
310531,1,4,6912,11986,4,11986
310532,1,1,231,5390,1,5390
310533,1,2,347,4992,2,4992
310534,1,1,20,1051,1,1051
310535,1,1,510,611,1,611
310536,1,2,540,937,2,937
310537,1,2,496,843,2,843
310538,1,0,0,643,0,643
310539,1,0,0,290,0,290
31054,1,0,0,6,0,6
310540,1,0,0,371,0,371
310541,1,0,0,281,0,281
310542,1,0,0,260,0,260
310543,1,0,0,220,0,220
310544,0,0,0,0,0,0
310545,1,0,0,2039,0,2039
310546,1,0,0,805,0,805
310547,1,3,3034,5335,3,5335
310548,1,3,481,3512,3,3512
310549,1,2,480,9313,2,9313
31055,0,0,0,0,0,0
310550,1,0,0,35,0,35
310551,1,0,0,615,0,615
310552,1,2,599,2558,2,2558
310553,1,1,374,452,1,452
310554,1,1,134,687,1,687
310555,1,0,0,331,0,331
310556,1,1,80,6,1,6
310557,1,0,0,406,0,406
310558,1,0,0,8,0,8
310559,1,0,0,34,0,34
31056,0,1,98,103,1,103
310560,0,0,0,0,0,0
310561,1,0,0,270,0,270
310562,1,0,0,265,0,265
310563,1,0,0,1668,0,1668
310564,1,2,1020,2540,2,2540
310565,1,1,82,2694,1,2694
310566,1,0,0,1614,0,1614
310567,0,0,0,0,0,0
310568,1,2,175,467,2,467
310569,1,1,28,4917,1,4917
31057,0,0,0,0,0,0
310570,1,1,64,3396,1,3396
310571,1,1,262,913,1,913
310572,1,0,0,1053,0,1053
310573,1,0,0,187,0,187
310574,1,0,0,168,0,168
310575,1,0,0,1042,0,1042
310576,1,0,0,437,0,437
310577,1,0,0,372,0,372
310578,1,2,356,522,2,522
310579,1,1,33,963,1,963
31058,0,0,0,0,0,0
310580,1,0,0,540,0,540
310581,0,0,0,0,0,0
310582,1,0,0,230,0,230
310583,1,0,0,102,0,102
310584,1,0,0,288,0,288
310585,1,1,147,214,1,214
310586,1,1,396,1866,1,1866
310587,1,0,0,4764,0,4764
310588,1,1,25,406,1,406
310589,1,0,0,537,0,537
31059,0,0,0,0,0,0
310590,1,0,0,947,0,947
310591,1,0,0,1318,0,1318
310592,1,2,285,3281,2,3281
310593,1,0,0,379,0,379
310594,1,0,0,236,0,236
310595,1,1,411,916,1,916
310596,1,3,1220,1471,3,1471
310597,1,0,0,189,0,189
310598,1,0,0,719,0,719
310599,1,0,0,352,0,352
3106,0,0,0,0,0,0
31060,1,1,216,473,1,473
310600,1,0,0,1145,0,1145
310601,1,1,392,995,1,995
310602,0,0,0,11,0,11
310603,1,2,480,1019,2,1019
310604,1,0,0,1906,0,1906
310605,1,0,0,537,0,537
310606,1,2,246,1266,2,1266
310607,1,0,0,136,0,136
310608,1,0,0,228,0,228
310609,1,1,23,593,1,593
31061,1,5,1688,9113,5,9113
310610,0,0,0,0,0,0
310611,0,0,0,0,0,0
310612,1,1,16,90,1,90
310613,1,2,84,1072,2,1072
310614,1,1,292,573,1,573
310615,1,1,353,1113,1,1113
310616,1,0,0,1064,0,1064
310617,1,0,0,899,0,899
310618,1,0,0,169,0,169
310619,0,0,0,0,0,0
31062,1,3,3678,7857,3,7857
310620,0,0,0,0,0,0
310621,0,0,0,0,0,0
310622,0,0,0,0,0,0
310623,0,0,0,0,0,0
310624,0,0,0,0,0,0
310625,0,0,0,0,0,0
310626,0,0,0,0,0,0
310627,0,0,0,0,0,0
310628,0,1,82,82,1,82
310629,1,0,0,18,0,18
31063,1,3,2701,4860,3,4860
310630,1,0,0,783,0,783
310631,1,0,0,585,0,585
310632,1,1,367,1156,1,1156
310633,1,0,0,595,0,595
310634,1,1,1315,1991,1,1991
310635,0,0,0,0,0,0
310636,1,0,0,1271,0,1271
310637,1,0,0,257,0,257
310638,0,0,0,0,0,0
310639,0,0,0,0,0,0
31064,1,6,4735,8839,6,8839
310640,0,0,0,0,0,0
310641,0,0,0,0,0,0
310642,0,0,0,0,0,0
310643,0,0,0,0,0,0
310644,1,0,0,0,0,0
310645,1,0,0,156,0,156
310646,1,0,0,76,0,76
310647,1,1,45,456,1,456
310648,1,1,18,553,1,553
310649,1,0,0,765,0,765
31065,1,1,30,808,1,808
310650,1,0,0,113,0,113
310651,0,0,0,0,0,0
310652,0,0,0,0,0,0
310653,0,0,0,0,0,0
310654,1,0,0,21,0,21
310655,1,1,22,7,1,7
310656,0,0,0,0,0,0
310657,0,0,0,0,0,0
310658,0,0,0,0,0,0
310659,0,0,0,0,0,0
31066,1,7,2348,7134,7,7134
310660,0,0,0,0,0,0
310661,0,0,0,0,0,0
310662,0,0,0,0,0,0
310663,0,0,0,0,0,0
310664,1,1,19,119,1,119
310665,1,0,0,94,0,94
310666,0,0,0,0,0,0
310667,0,0,0,0,0,0
310668,0,0,0,0,0,0
310669,0,0,0,0,0,0
31067,1,3,333,2951,3,2951
310670,0,0,0,0,0,0
310671,0,0,0,0,0,0
310672,1,0,0,24,0,24
310673,0,0,0,0,0,0
310674,0,0,0,0,0,0
310675,0,0,0,0,0,0
310676,0,0,0,0,0,0
310677,0,0,0,0,0,0
310678,0,0,0,0,0,0
310679,0,0,0,0,0,0
31068,1,1,329,574,1,574
31069,1,0,0,39,0,39
3107,1,1,52,395,1,395
31070,0,0,0,0,0,0
31071,0,0,0,0,0,0
31072,0,0,0,0,0,0
31073,1,0,0,3231,0,3231
31074,1,0,0,915,0,915
31075,1,2,91,764,2,764
31076,1,4,1305,7333,4,7333
31077,1,1,86,3180,1,3180
31078,1,1,1361,4901,1,4901
31079,1,8,9515,14806,8,14806
3108,1,3,151,3499,3,3499
31080,1,2,2707,10044,2,10044
31081,1,3,2741,5164,3,5164
31082,1,1,1557,6558,1,6558
31083,1,4,209,8601,4,8601
31084,1,1,188,2995,1,2995
31085,0,0,0,0,0,0
31086,1,0,0,37,0,37
31087,0,0,0,0,0,0
31088,0,0,0,0,0,0
31089,0,1,163,163,1,163
3109,1,9,1521,7494,9,7494
31090,1,0,0,2522,0,2522
31091,1,2,2106,3548,2,3548
31092,1,2,84,2756,2,2756
31093,1,3,1304,3832,3,3832
31094,1,2,618,5872,2,5872
31095,1,7,1287,6135,7,6135
31096,1,3,7420,18701,3,18701
31097,1,1,125,16801,1,16801
31098,1,2,1469,7639,2,7639
31099,1,4,1846,4500,4,4500
