stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
3102,1,0,0,250,0,250
31020,0,0,0,0,0,0
310200,1,1,663,9379,1,9379
310201,1,1,1005,6074,1,6074
310202,1,2,1525,2807,2,2807
310203,1,0,0,474,0,474
310204,0,0,0,0,0,0
310205,0,0,0,0,0,0
310206,1,5,23390,24597,5,24597
310207,1,4,1897,10574,4,10574
310208,1,3,541,7867,3,7867
310209,1,4,877,8309,4,8309
31021,1,0,0,4,0,4
310210,1,3,407,9572,3,9572
310211,1,3,211,5646,3,5646
310212,1,6,566,6031,6,6031
310213,1,6,1800,6866,6,6866
310214,1,2,821,7439,2,7439
310215,1,2,310,7673,2,7673
310216,1,2,359,2195,2,2195
310217,1,1,48,456,1,456
310218,1,0,0,1087,0,1087
310219,1,5,867,4212,5,4212
31022,0,0,0,0,0,0
310220,1,0,0,1662,0,1662
310221,0,0,0,0,0,0
310222,1,0,0,141,0,141
310223,1,8,5809,7744,8,7744
310224,1,6,1945,2697,6,2697
310225,1,1,159,689,1,689
310226,1,2,568,7316,2,7316
310227,1,7,703,8185,7,8185
310228,1,3,280,6332,3,6332
310229,1,5,1143,4132,5,4132
31023,0,0,0,0,0,0
310230,1,3,376,2884,3,2884
310231,1,6,714,4454,6,4454
310232,1,6,620,8492,6,8492
310233,1,8,861,8159,8,8159
310234,1,3,91,5259,3,5259
310235,1,2,422,2371,2,2371
310236,1,0,0,2965,0,2965
310237,1,1,2439,2611,1,2611
310238,0,0,0,0,0,0
310239,1,0,0,404,0,404
31024,0,1,398,398,1,398
310240,1,0,0,493,0,493
310241,1,0,0,727,0,727
310242,1,0,0,278,0,278
310243,1,4,578,4756,4,4756
310244,1,6,682,5411,6,5411
310245,1,3,336,1368,3,1368
310246,1,1,208,1055,1,1055
310247,1,1,33,118,1,118
310248,1,6,8451,11140,6,11140
310249,1,5,2043,8639,5,8639
31025,1,2,443,1814,2,1814
310250,1,7,922,10611,7,10611
310251,1,4,582,10603,4,10603
310252,1,3,183,5163,3,5163
310253,1,1,141,3410,1,3410
310254,1,1,318,1474,1,1474
310255,0,2,817,817,2,817
310256,0,0,0,0,0,0
310257,1,5,33067,33560,5,33560
310258,1,1,39,1401,1,1401
310259,0,0,0,0,0,0
31026,1,5,3211,9682,5,9682
310260,1,1,77,1562,1,1562
310261,1,0,0,614,0,614
310262,0,0,0,0,0,0
310263,1,0,0,0,0,0
310264,1,3,3874,4037,3,4037
310265,1,8,13746,17692,8,17692
310266,1,9,3811,11387,9,11387
310267,1,6,748,9033,6,9033
310268,1,6,436,8387,6,8387
310269,1,5,267,11009,5,11009
31027,1,3,1196,6000,3,6000
310270,1,1,9883,16564,1,16564
310271,1,0,0,634,0,634
310272,0,0,0,0,0,0
310273,0,0,0,0,0,0
310274,1,0,0,515,0,515
310275,1,0,0,633,0,633
310276,0,0,0,0,0,0
310277,0,0,0,0,0,0
310278,0,0,0,0,0,0
310279,0,0,0,0,0,0
31028,1,15,2948,13145,15,13145
310280,0,0,0,0,0,0
310281,1,0,0,37,0,37
310282,1,8,833,5736,8,5736
310283,1,8,899,9670,8,9670
310284,1,1,35,8921,1,8921
310285,1,3,322,4818,3,4818
310286,1,4,509,4045,4,4045
310287,1,4,8587,15719,4,15719
310288,1,2,139,1984,2,1984
310289,1,0,0,340,0,340
31029,1,29,21082,28705,29,28705
310290,1,0,0,794,0,794
310291,0,0,0,0,0,0
310292,0,0,0,0,0,0
310293,0,0,0,0,0,0
310294,0,0,0,0,0,0
310295,0,0,0,0,0,0
310296,0,0,0,0,0,0
310297,0,0,0,0,0,0
310298,0,0,0,0,0,0
310299,1,3,244,1577,3,1577
3103,0,0,0,0,0,0
31030,1,4,6825,5252,4,5252
310300,1,5,511,7795,5,7795
310301,1,6,768,9467,6,9467
310302,1,9,996,12602,9,12602
310303,1,7,733,8595,7,8595
310304,1,6,1028,8846,6,8846
310305,1,7,781,3245,7,3245
310306,1,0,0,152,0,152
310307,1,0,0,1507,0,1507
310308,0,0,0,0,0,0
310309,0,0,0,0,0,0
31031,1,6,1246,4281,6,4281
310310,0,0,0,0,0,0
310311,0,0,0,0,0,0
310312,0,0,0,0,0,0
310313,0,0,0,0,0,0
310314,0,0,0,0,0,0
310315,0,0,0,0,0,0
310316,1,1,20,82,1,82
310317,1,3,999,5555,3,5555
310318,1,4,523,9039,4,9039
310319,1,5,374,11752,5,11752
31032,1,11,3275,5487,11,5487
310320,1,4,1072,12584,4,12584
310321,1,5,763,11866,5,11866
310322,1,1,326,3768,1,3768
310323,0,0,0,0,0,0
310324,1,0,0,115,0,115
310325,1,0,0,127,0,127
310326,0,0,0,0,0,0
310327,0,0,0,0,0,0
310328,0,0,0,0,0,0
310329,0,0,0,0,0,0
31033,0,2,366,385,2,385
310330,0,0,0,0,0,0
310331,0,0,0,0,0,0
310332,0,0,0,0,0,0
310333,0,0,0,0,0,0
310334,1,0,0,2180,0,2180
310335,1,3,173,8379,3,8379
310336,1,8,933,9853,8,9853
310337,1,12,808,14151,12,14151
310338,1,5,267,10928,5,10928
310339,1,0,0,2772,0,2772
31034,0,0,0,0,0,0
310340,1,0,0,19,0,19
310341,1,3,249,515,3,515
310342,1,0,0,329,0,329
310343,0,0,0,0,0,0
310344,0,0,0,0,0,0
310345,0,0,0,0,0,0
310346,0,0,0,0,0,0
310347,0,0,0,0,0,0
310348,0,0,0,0,0,0
310349,0,0,0,0,0,0
31035,0,0,0,0,0,0
310350,1,0,0,87,0,87
310351,1,0,0,220,0,220
310352,1,3,89,1892,3,1892
310353,1,2,438,5200,2,5200
310354,1,3,543,8662,3,8662
310355,1,2,203,8913,2,8913
310356,1,0,0,2499,0,2499
310357,1,2,1018,1701,2,1701
310358,1,1,302,872,1,872
310359,1,0,0,381,0,381
31036,0,0,0,0,0,0
310360,1,0,0,30,0,30
310361,0,0,0,0,0,0
310362,0,0,0,0,0,0
310363,0,0,0,0,0,0
310364,0,0,0,0,0,0
310365,0,0,0,0,0,0
310366,0,0,0,0,0,0
310367,1,2,287,1955,2,1955
310368,1,6,931,4043,6,4043
310369,1,0,0,1495,0,1495
31037,1,0,0,0,0,0
310370,1,2,149,4163,2,4163
310371,1,1,43,3349,1,3349
310372,1,1,103,719,1,719
310373,1,1,129,763,1,763
310374,1,1,329,831,1,831
310375,1,0,0,484,0,484
310376,1,0,0,0,0,0
310377,1,1,21,186,1,186
310378,1,0,0,104,0,104
310379,0,0,0,0,0,0
31038,0,0,0,0,0,0
310380,0,0,0,0,0,0
310381,0,0,0,0,0,0
310382,1,0,0,110,0,110
310383,1,1,18,455,1,455
310384,1,5,2199,2400,5,2400
310385,1,3,258,7962,3,7962
310386,1,2,222,6513,2,6513
310387,1,2,224,4647,2,4647
310388,1,1,31,6170,1,6170
310389,1,0,0,598,0,598
31039,0,0,0,0,0,0
310390,1,0,0,757,0,757
310391,1,0,0,166,0,166
310392,1,1,337,699,1,699
310393,0,0,0,0,0,0
310394,1,0,0,797,0,797
310395,1,0,0,1632,0,1632
310396,1,1,58,16,1,16
310397,1,1,79,27,1,27
310398,1,0,0,6,0,6
310399,1,0,0,662,0,662
3104,1,0,0,18,0,18
31040,0,1,648,649,1,649
310400,1,0,0,547,0,547
310401,1,0,0,3061,0,3061
310402,1,2,116,7373,2,7373
310403,1,3,236,6971,3,6971
310404,1,2,105,3870,2,3870
310405,1,1,99,1110,1,1110
310406,1,0,0,763,0,763
310407,1,1,31,698,1,698
310408,1,7,1561,1660,7,1660
310409,1,2,302,439,2,439
31041,0,0,0,0,0,0
310410,0,0,0,0,0,0
310411,1,1,147,1068,1,1068
310412,1,2,659,2970,2,2970
310413,1,1,153,562,1,562
310414,1,0,0,126,0,126
310415,1,0,0,510,0,510
310416,0,0,0,0,0,0
310417,1,0,0,148,0,148
310418,1,1,17,850,1,850
310419,1,0,0,3621,0,3621
31042,0,0,0,0,0,0
310420,1,1,22,5230,1,5230
310421,1,0,0,1385,0,1385
310422,1,0,0,362,0,362
310423,0,0,0,0,0,0
310424,1,1,60,597,1,597
310425,1,2,447,617,2,617
310426,1,0,0,244,0,244
310427,0,0,0,0,0,0
310428,1,0,0,1576,0,1576
310429,1,0,0,3199,0,3199
31043,1,3,607,1809,3,1809
310430,1,1,16,1629,1,1629
310431,1,0,0,628,0,628
310432,1,1,41,406,1,406
310433,0,0,0,0,0,0
310434,0,0,0,0,0,0
310435,0,0,0,0,0,0
310436,1,1,463,994,1,994
310437,1,1,353,1852,1,1852
310438,1,1,215,1809,1,1809
310439,1,0,0,585,0,585
31044,1,4,1394,4521,4,4521
310440,0,0,0,0,0,0
310441,0,0,0,0,0,0
310442,1,0,0,1360,0,1360
310443,1,0,0,163,0,163
310444,1,0,0,1301,0,1301
310445,1,1,519,2523,1,2523
310446,1,1,137,2282,1,2282
310447,0,0,0,0,0,0
310448,1,3,1388,2524,3,2524
310449,1,1,80,1543,1,1543
31045,1,5,4325,7452,5,7452
310450,1,0,0,569,0,569
310451,1,0,0,43,0,43
310452,0,0,0,0,0,0
310453,1,0,0,401,0,401
310454,1,0,0,771,0,771
310455,1,0,0,1597,0,1597
310456,1,1,486,908,1,908
310457,0,0,0,0,0,0
310458,0,0,0,0,0,0
310459,1,0,0,1695,0,1695
31046,1,4,712,5753,4,5753
310460,1,0,0,1287,0,1287
310461,1,2,772,2982,2,2982
310462,1,0,0,439,0,439
310463,1,1,119,423,1,423
310464,1,0,0,1372,0,1372
310465,1,0,0,176,0,176
310466,1,0,0,1154,0,1154
310467,1,0,0,258,0,258
310468,1,2,521,1242,2,1242
310469,1,2,353,2008,2,2008
31047,1,1,804,3592,1,3592
310470,1,1,165,1407,1,1407
310471,1,1,1504,4121,1,4121
310472,1,3,396,4319,3,4319
310473,1,0,0,563,0,563
310474,1,0,0,92,0,92
310475,0,0,0,0,0,0
310476,1,0,0,225,0,225
310477,1,0,0,639,0,639
310478,1,1,349,1348,1,1348
310479,0,1,366,366,1,366
31048,1,4,405,1651,4,1651
310480,1,0,0,101,0,101
310481,1,1,476,1892,1,1892
310482,1,1,39,444,1,444
310483,1,1,25,332,1,332
310484,1,1,143,411,1,411
310485,1,2,169,1615,2,1615
310486,1,1,184,1456,1,1456
310487,1,1,187,700,1,700
310488,1,1,52,1668,1,1668
310489,1,0,0,497,0,497
31049,1,10,3469,7996,10,7996
310490,1,1,251,443,1,443
310491,1,1,165,565,1,565
310492,0,0,0,0,0,0
310493,1,3,1841,3024,3,3024
310494,1,1,33,1748,1,1748
310495,1,2,161,186,2,186
310496,1,2,1096,2246,2,2246
310497,1,0,0,469,0,469
310498,1,2,334,1531,2,1531
310499,1,3,654,2992,3,2992
3105,0,0,0,0,0,0
31050,1,2,729,1346,2,1346
310500,1,1,18,501,1,501
310501,1,0,0,480,0,480
310502,1,0,0,365,0,365
310503,0,0,0,0,0,0
310504,1,2,166592,166839,2,166839
310505,1,2,63852,64023,2,64023
310506,1,1,257,572,1,572
310507,1,1,26,533,1,533
310508,0,0,0,0,0,0
310509,0,0,0,0,0,0
31051,1,0,0,260,0,260
310510,1,1,4287,6035,1,6035
310511,1,2,373,2657,2,2657
310512,1,1,38,1280,1,1280
310513,1,0,0,5350,0,5350
310514,1,1,613,1621,1,1621
310515,1,1,117,2348,1,2348
310516,1,3,204,7738,3,7738
310517,1,1,80,2919,1,2919
310518,1,0,0,10,0,10
310519,1,0,0,524,0,524
31052,0,0,0,0,0,0
310520,1,0,0,413,0,413
310521,1,1,28271,29114,1,29114
310522,1,3,9369,10283,3,10283
310523,1,0,0,439,0,439
310524,0,0,0,0,0,0
310525,1,0,0,326,0,326
310526,1,0,0,371,0,371
310527,1,2,204,1259,2,1259
310528,1,1,72,1482,1,1482
310529,1,0,0,232,0,232
31053,0,0,0,0,0,0
310530,1,1,1533,5414,1,5414
310531,1,8,10096,11984,8,11984
310532,1,1,39,5588,1,5588
310533,1,3,82,6487,3,6487
310534,1,2,117,2623,2,2623
310535,1,2,547,740,2,740
310536,1,3,1558,1706,3,1706
310537,1,3,668,1062,3,1062
310538,1,0,0,539,0,539
310539,1,0,0,340,0,340
31054,1,0,0,0,0,0
310540,1,0,0,472,0,472
310541,1,0,0,366,0,366
310542,1,0,0,270,0,270
310543,1,0,0,243,0,243
310544,0,0,0,0,0,0
310545,1,0,0,1995,0,1995
310546,1,0,0,766,0,766
310547,1,1,196,1962,1,1962
310548,1,1,239,3685,1,3685
310549,1,6,734,7790,6,7790
31055,0,0,0,0,0,0
310550,1,0,0,42,0,42
310551,1,0,0,629,0,629
310552,1,3,1343,3714,3,3714
310553,1,3,1052,1120,3,1120
310554,1,1,43,616,1,616
310555,1,0,0,222,0,222
310556,1,1,17,68,1,68
310557,1,0,0,498,0,498
310558,1,0,0,12,0,12
310559,1,0,0,27,0,27
31056,0,4,1606,1606,4,1606
310560,0,0,0,0,0,0
310561,1,0,0,287,0,287
310562,1,0,0,249,0,249
310563,1,0,0,1392,0,1392
310564,1,0,0,1374,0,1374
310565,1,0,0,2231,0,2231
310566,1,1,17,1830,1,1830
310567,0,0,0,0,0,0
310568,1,1,160,408,1,408
310569,1,1,64,5556,1,5556
31057,0,0,0,0,0,0
310570,1,2,491,3532,2,3532
310571,1,0,0,688,0,688
310572,1,0,0,1022,0,1022
310573,1,0,0,172,0,172
310574,1,0,0,201,0,201
310575,1,0,0,1117,0,1117
310576,1,0,0,557,0,557
310577,1,0,0,562,0,562
310578,1,2,461,648,2,648
310579,1,0,0,1035,0,1035
31058,0,0,0,0,0,0
310580,1,0,0,596,0,596
310581,0,0,0,0,0,0
310582,1,0,0,230,0,230
310583,1,0,0,90,0,90
310584,1,0,0,335,0,335
310585,1,1,234,307,1,307
310586,1,1,314,2165,1,2165
310587,1,0,0,5184,0,5184
310588,1,0,0,341,0,341
310589,1,0,0,323,0,323
31059,0,0,0,0,0,0
310590,1,0,0,632,0,632
310591,1,1,109,1457,1,1457
310592,1,1,200,3355,1,3355
310593,1,2,174,569,2,569
310594,1,0,0,461,0,461
310595,1,2,390,869,2,869
310596,1,2,1239,1827,2,1827
310597,1,1,186,385,1,385
310598,1,2,1583,2087,2,2087
310599,1,0,0,343,0,343
3106,0,0,0,0,0,0
31060,1,0,0,322,0,322
310600,1,0,0,1268,0,1268
310601,1,0,0,1149,0,1149
310602,0,1,233,233,1,233
310603,1,1,342,977,1,977
310604,1,0,0,898,0,898
310605,1,0,0,471,0,471
310606,1,1,21,758,1,758
310607,1,0,0,126,0,126
310608,1,0,0,236,0,236
310609,1,1,56,1029,1,1029
31061,1,3,1698,7303,3,7303
310610,0,0,0,0,0,0
310611,0,0,0,0,0,0
310612,1,1,142,227,1,227
310613,1,2,402,3989,2,3989
310614,1,1,61,388,1,388
310615,1,0,0,605,0,605
310616,1,0,0,1066,0,1066
310617,1,1,20,932,1,932
310618,1,0,0,218,0,218
310619,0,0,0,0,0,0
31062,1,5,4032,7619,5,7619
310620,0,0,0,0,0,0
310621,0,0,0,0,0,0
310622,0,0,0,0,0,0
310623,0,0,0,0,0,0
310624,0,0,0,0,0,0
310625,0,0,0,0,0,0
310626,0,0,0,0,0,0
310627,0,0,0,0,0,0
310628,0,1,521,521,1,521
310629,1,0,0,27,0,27
31063,1,7,3085,4913,7,4913
310630,1,4,3108,3731,4,3731
310631,1,0,0,656,0,656
310632,1,1,329,1302,1,1302
310633,1,0,0,559,0,559
310634,1,1,1268,1986,1,1986
310635,0,0,0,0,0,0
310636,1,0,0,1251,0,1251
310637,1,0,0,259,0,259
310638,0,1,246,246,1,246
310639,0,1,2472,2472,1,2472
31064,1,4,4698,8371,4,8371
310640,0,0,0,0,0,0
310641,0,0,0,0,0,0
310642,0,0,0,0,0,0
310643,0,0,0,0,0,0
310644,1,0,0,0,0,0
310645,1,0,0,165,0,165
310646,1,0,0,114,0,114
310647,1,0,0,526,0,526
310648,1,0,0,616,0,616
310649,1,0,0,620,0,620
31065,1,1,21,879,1,879
310650,1,0,0,68,0,68
310651,0,0,0,0,0,0
310652,0,0,0,0,0,0
310653,0,0,0,0,0,0
310654,1,0,0,38,0,38
310655,1,1,86,0,1,0
310656,0,0,0,0,0,0
310657,0,0,0,0,0,0
310658,0,0,0,0,0,0
310659,0,0,0,0,0,0
31066,1,5,2025,7171,5,7171
310660,0,0,0,0,0,0
310661,0,0,0,0,0,0
310662,0,0,0,0,0,0
310663,0,0,0,0,0,0
310664,1,1,22,114,1,114
310665,1,0,0,63,0,63
310666,0,0,0,0,0,0
310667,0,0,0,0,0,0
310668,0,0,0,0,0,0
310669,0,0,0,0,0,0
31067,1,1,199,3242,1,3242
310670,0,0,0,0,0,0
310671,0,0,0,0,0,0
310672,1,0,0,8,0,8
310673,0,0,0,0,0,0
310674,0,0,0,0,0,0
310675,0,0,0,0,0,0
310676,0,0,0,0,0,0
310677,0,0,0,0,0,0
310678,0,0,0,0,0,0
310679,0,0,0,0,0,0
31068,1,1,230,492,1,492
31069,1,0,0,33,0,33
3107,1,0,0,231,0,231
31070,0,0,0,0,0,0
31071,0,0,0,0,0,0
31072,0,0,0,0,0,0
31073,1,0,0,3809,0,3809
31074,1,0,0,775,0,775
31075,1,2,675,1150,2,1150
31076,1,3,1452,7689,3,7689
31077,1,1,163,3367,1,3367
31078,1,3,1523,4870,3,4870
31079,1,10,12731,17386,10,17386
3108,1,0,0,2526,0,2526
31080,1,3,3711,8053,3,8053
31081,1,4,2448,4671,4,4671
31082,1,1,1581,5998,1,5998
31083,1,5,362,9690,5,9690
31084,1,1,186,3159,1,3159
31085,0,0,0,0,0,0
31086,1,0,0,22,0,22
31087,0,0,0,0,0,0
31088,0,0,0,0,0,0
31089,0,4,405,405,4,405
3109,1,8,3056,31935,8,31935
31090,1,1,1484,4014,1,4014
31091,1,0,0,6340,0,6340
31092,1,1,169,3720,1,3720
31093,1,4,2261,5791,4,5791
31094,1,2,1033,6111,2,6111
31095,1,4,16988,21704,4,21704
31096,1,4,16476,28258,4,28258
31097,1,3,1783,18733,3,18733
31098,1,4,1574,8919,4,8919
31099,1,2,1971,4346,2,4346
