stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
310200,1,2,16706,24928,2,24928
310201,1,0,0,2995,0,2995
310202,1,3,2238,2188,3,2188
310203,1,0,0,500,0,500
310204,0,0,0,0,0,0
310205,0,0,0,0,0,0
310206,1,9,13281,13835,9,13835
310207,1,3,1433,12767,3,12767
310208,1,2,326,8409,2,8409
310209,1,3,835,7990,3,7990
31021,1,0,0,17,0,17
310210,1,4,485,9995,4,9995
310211,1,4,309,6292,4,6292
310212,1,5,508,5876,5,5876
310213,1,8,1422,5248,8,5248
310214,1,3,960,6694,3,6694
310215,1,1,370,6792,1,6792
310216,1,2,1433,2976,2,2976
310217,1,1,47,277,1,277
310218,1,0,0,1264,0,1264
310219,1,0,0,3156,0,3156
31022,0,0,0,0,0,0
310220,1,0,0,1167,0,1167
310221,0,0,0,0,0,0
310222,1,0,0,153,0,153
310223,1,5,2941,10173,5,10173
310224,1,4,735,3020,4,3020
310225,1,1,125,711,1,711
310226,1,2,397,7386,2,7386
310227,1,6,491,8118,6,8118
310228,1,4,295,5932,4,5932
310229,1,0,0,2958,0,2958
31023,0,0,0,0,0,0
310230,1,2,264,2359,2,2359
310231,1,3,623,3677,3,3677
310232,1,2,72,7111,2,7111
310233,1,4,585,7011,4,7011
310234,1,5,700,5779,5,5779
310235,1,1,24,1851,1,1851
310236,1,0,0,3337,0,3337
310237,1,1,3164,2418,1,2418
310238,0,0,0,0,0,0
310239,1,0,0,264,0,264
31024,0,1,406,406,1,406
310240,1,0,0,502,0,502
310241,1,1,105,989,1,989
310242,1,0,0,267,0,267
310243,1,3,224,4925,3,4925
310244,1,6,706,5725,6,5725
310245,1,3,325,1257,3,1257
310246,1,0,0,139,0,139
310247,1,0,0,62,0,62
310248,1,4,1079,3462,4,3462
310249,1,2,1271,7031,2,7031
31025,1,1,377,2300,1,2300
310250,1,8,891,10558,8,10558
310251,1,3,520,10198,3,10198
310252,1,3,208,4973,3,4973
310253,1,1,30,3998,1,3998
310254,1,0,0,2364,0,2364
310255,0,2,636,636,2,636
310256,0,0,0,0,0,0
310257,1,1,784,1217,1,1217
310258,1,0,0,707,0,707
310259,0,0,0,0,0,0
31026,1,1,422,6996,1,6996
310260,1,2,215,1311,2,1311
310261,1,1,102,684,1,684
310262,0,0,0,0,0,0
310263,1,0,0,0,0,0
310264,1,1,1158,1341,1,1341
310265,1,7,3781,7661,7,7661
310266,1,7,3617,10426,7,10426
310267,1,4,653,9182,4,9182
310268,1,4,610,8526,4,8526
310269,1,4,295,10013,4,10013
31027,1,2,1193,5979,2,5979
310270,1,1,9903,16202,1,16202
310271,1,0,0,415,0,415
310272,0,0,0,0,0,0
310273,0,0,0,0,0,0
310274,1,0,0,519,0,519
310275,1,0,0,609,0,609
310276,0,0,0,0,0,0
310277,0,0,0,0,0,0
310278,0,0,0,0,0,0
310279,0,0,0,0,0,0
31028,1,16,7344,12666,16,12666
310280,0,0,0,0,0,0
310281,1,0,0,26,0,26
310282,1,3,382,5899,3,5899
310283,1,6,1274,10230,6,10230
310284,1,2,54,8613,2,8613
310285,1,2,268,4819,2,4819
310286,1,4,313,3713,4,3713
310287,1,5,8690,15700,5,15700
310288,1,2,137,1735,2,1735
310289,1,0,0,238,0,238
31029,1,15,11579,16850,15,16850
310290,1,0,0,1000,0,1000
310291,0,0,0,0,0,0
310292,0,0,0,0,0,0
310293,0,0,0,0,0,0
310294,0,0,0,0,0,0
310295,0,0,0,0,0,0
310296,0,0,0,0,0,0
310297,0,0,0,0,0,0
310298,0,0,0,0,0,0
310299,1,2,180,1560,2,1560
3103,0,0,0,0,0,0
31030,1,4,1309,7601,4,7601
310300,1,5,543,7775,5,7775
310301,1,7,996,9114,7,9114
310302,1,5,615,11228,5,11228
310303,1,9,976,8260,9,8260
310304,1,7,1346,9134,7,9134
310305,1,6,1389,3938,6,3938
310306,1,0,0,210,0,210
310307,1,0,0,1792,0,1792
310308,0,0,0,0,0,0
310309,0,0,0,0,0,0
31031,1,7,1807,4350,7,4350
310310,0,0,0,0,0,0
310311,0,0,0,0,0,0
310312,0,0,0,0,0,0
310313,0,0,0,0,0,0
310314,0,0,0,0,0,0
310315,0,0,0,0,0,0
310316,1,0,0,208,0,208
310317,1,2,465,4812,2,4812
310318,1,4,533,8640,4,8640
310319,1,7,442,11638,7,11638
31032,1,9,2738,5790,9,5790
310320,1,4,894,11698,4,11698
310321,1,11,1582,12000,11,12000
310322,1,0,0,3552,0,3552
310323,0,0,0,0,0,0
310324,1,0,0,119,0,119
310325,1,0,0,117,0,117
310326,0,0,0,0,0,0
310327,0,0,0,0,0,0
310328,0,0,0,0,0,0
310329,0,0,0,0,0,0
31033,0,0,0,0,0,0
310330,0,0,0,0,0,0
310331,0,0,0,0,0,0
310332,0,0,0,0,0,0
310333,0,0,0,0,0,0
310334,1,2,135,2228,2,2228
310335,1,3,287,8068,3,8068
310336,1,7,994,9739,7,9739
310337,1,8,1447,14912,8,14912
310338,1,6,652,12206,6,12206
310339,1,2,143,2428,2,2428
31034,0,0,0,0,0,0
310340,1,0,0,19,0,19
310341,1,1,853,1109,1,1109
310342,1,1,81,400,1,400
310343,0,0,0,0,0,0
310344,0,0,0,0,0,0
310345,0,0,0,0,0,0
310346,0,0,0,0,0,0
310347,0,0,0,0,0,0
310348,0,0,0,0,0,0
310349,0,0,0,0,0,0
31035,0,0,0,0,0,0
310350,1,0,0,94,0,94
310351,1,0,0,219,0,219
310352,1,0,0,1562,0,1562
310353,1,1,412,5609,1,5609
310354,1,6,658,8558,6,8558
310355,1,3,283,9109,3,9109
310356,1,0,0,2303,0,2303
310357,1,2,966,1592,2,1592
310358,1,2,344,884,2,884
310359,1,0,0,461,0,461
31036,0,0,0,0,0,0
310360,1,1,23,68,1,68
310361,0,0,0,0,0,0
310362,0,0,0,0,0,0
310363,0,0,0,0,0,0
310364,0,0,0,0,0,0
310365,0,0,0,0,0,0
310366,0,0,0,0,0,0
310367,1,4,858,1334,4,1334
310368,1,3,336,3639,3,3639
310369,1,0,0,1783,0,1783
31037,1,0,0,0,0,0
310370,1,3,211,4136,3,4136
310371,1,1,46,3088,1,3088
310372,1,1,85,696,1,696
310373,1,1,100,748,1,748
310374,1,1,242,691,1,691
310375,1,0,0,421,0,421
310376,1,0,0,0,0,0
310377,1,1,161,342,1,342
310378,1,1,16,38,1,38
310379,0,0,0,0,0,0
31038,0,0,0,0,0,0
310380,0,0,0,0,0,0
310381,0,0,0,0,0,0
310382,1,0,0,97,0,97
310383,1,0,0,455,0,455
310384,1,0,0,3101,0,3101
310385,1,2,156,6528,2,6528
310386,1,0,0,5910,0,5910
310387,1,2,224,4427,2,4427
310388,1,2,232,6111,2,6111
310389,1,0,0,512,0,512
31039,0,0,0,0,0,0
310390,1,0,0,569,0,569
310391,1,0,0,179,0,179
310392,1,0,0,473,0,473
310393,0,0,0,0,0,0
310394,1,0,0,964,0,964
310395,1,0,0,948,0,948
310396,1,0,0,89,0,89
310397,1,0,0,33,0,33
310398,1,0,0,10,0,10
310399,1,0,0,733,0,733
3104,1,0,0,19,0,19
31040,0,0,0,0,0,0
310400,1,1,19,631,1,631
310401,1,0,0,3068,0,3068
310402,1,2,123,7987,2,7987
310403,1,3,167,6799,3,6799
310404,1,1,101,3852,1,3852
310405,1,2,219,1239,2,1239
310406,1,0,0,874,0,874
310407,1,0,0,571,0,571
310408,1,4,1012,1100,4,1100
310409,1,2,649,859,2,859
31041,0,0,0,0,0,0
310410,0,0,0,0,0,0
310411,1,0,0,898,0,898
310412,1,2,678,3101,2,3101
310413,1,1,149,716,1,716
310414,1,0,0,132,0,132
310415,1,0,0,877,0,877
310416,0,0,0,0,0,0
310417,1,0,0,158,0,158
310418,1,0,0,504,0,504
310419,1,0,0,4622,0,4622
31042,0,0,0,0,0,0
310420,1,0,0,5150,0,5150
310421,1,0,0,1481,0,1481
310422,1,0,0,382,0,382
310423,0,0,0,0,0,0
310424,1,0,0,304,0,304
310425,1,2,384,593,2,593
310426,1,1,239,718,1,718
310427,0,0,0,0,0,0
310428,1,0,0,1805,0,1805
310429,1,0,0,3342,0,3342
31043,1,3,516,2069,3,2069
310430,1,0,0,1466,0,1466
310431,1,0,0,681,0,681
310432,1,0,0,456,0,456
310433,0,0,0,0,0,0
310434,0,0,0,0,0,0
310435,0,0,0,0,0,0
310436,1,0,0,1323,0,1323
310437,1,1,50,1076,1,1076
310438,1,3,246,1741,3,1741
310439,1,0,0,587,0,587
31044,1,2,1238,4282,2,4282
310440,0,0,0,0,0,0
310441,0,0,0,0,0,0
310442,1,0,0,1417,0,1417
310443,1,0,0,268,0,268
310444,1,0,0,1318,0,1318
310445,1,1,506,2756,1,2756
310446,1,2,225,2550,2,2550
310447,0,0,0,0,0,0
310448,1,3,1278,2497,3,2497
310449,1,1,78,671,1,671
31045,1,2,3969,9611,2,9611
310450,1,0,0,547,0,547
310451,1,0,0,47,0,47
310452,0,0,0,0,0,0
310453,1,0,0,352,0,352
310454,1,0,0,573,0,573
310455,1,1,840,1487,1,1487
310456,1,1,201,818,1,818
310457,0,0,0,0,0,0
310458,0,0,0,0,0,0
310459,1,1,337,2135,1,2135
31046,1,3,213,6842,3,6842
310460,1,0,0,1391,0,1391
310461,1,3,216,2439,3,2439
310462,1,0,0,395,0,395
310463,1,1,18,169,1,169
310464,1,7,2478,820,7,820
310465,1,0,0,211,0,211
310466,1,0,0,229,0,229
310467,1,0,0,261,0,261
310468,1,1,264,995,1,995
310469,1,1,276,1618,1,1618
31047,1,1,19,2161,1,2161
310470,1,1,25,1377,1,1377
310471,1,1,1509,3806,1,3806
310472,1,1,28,4439,1,4439
310473,1,0,0,664,0,664
310474,1,0,0,85,0,85
310475,0,0,0,0,0,0
310476,1,0,0,234,0,234
310477,1,0,0,732,0,732
310478,1,1,261,701,1,701
310479,0,0,0,0,0,0
31048,1,3,323,1168,3,1168
310480,1,0,0,87,0,87
310481,1,0,0,1163,0,1163
310482,1,1,33,574,1,574
310483,1,0,0,316,0,316
310484,1,1,87,383,1,383
310485,1,0,0,1563,0,1563
310486,1,1,204,1435,1,1435
310487,1,0,0,470,0,470
310488,1,1,73,1652,1,1652
310489,1,0,0,542,0,542
31049,1,5,1111,6175,5,6175
310490,1,1,237,445,1,445
310491,1,1,217,619,1,619
310492,0,0,0,0,0,0
310493,1,2,5236,6194,2,6194
310494,1,2,118,1875,2,1875
310495,1,1,120,138,1,138
310496,1,0,0,1096,0,1096
310497,1,0,0,269,0,269
310498,1,2,347,1349,2,1349
310499,1,2,358,3190,2,3190
3105,0,0,0,0,0,0
31050,1,0,0,551,0,551
310500,1,0,0,386,0,386
310501,1,0,0,250,0,250
310502,1,0,0,314,0,314
310503,0,0,0,0,0,0
310504,1,3,136296,136550,3,136550
310505,1,2,63678,63835,2,63835
310506,1,1,267,487,1,487
310507,1,1,99,731,1,731
310508,0,0,0,0,0,0
310509,0,0,0,0,0,0
31051,1,1,176,445,1,445
310510,1,1,4259,5720,1,5720
310511,1,2,531,2898,2,2898
310512,1,2,197,1435,2,1435
310513,1,0,0,4546,0,4546
310514,1,0,0,1154,0,1154
310515,1,2,139,2486,2,2486
310516,1,0,0,7616,0,7616
310517,1,1,29,1971,1,1971
310518,1,0,0,9,0,9
310519,1,2,171,783,2,783
31052,0,0,0,0,0,0
310520,1,1,91,532,1,532
310521,1,2,26001,26821,2,26821
310522,1,2,9401,10280,2,10280
310523,1,0,0,326,0,326
310524,0,0,0,0,0,0
310525,1,0,0,176,0,176
310526,1,0,0,193,0,193
310527,1,2,565,1193,2,1193
310528,1,1,35,1547,1,1547
310529,1,0,0,224,0,224
31053,0,0,0,0,0,0
310530,1,1,1525,5321,1,5321
310531,1,3,7284,12487,3,12487
310532,1,4,688,5705,4,5705
310533,1,4,321,5198,4,5198
310534,1,2,248,1614,2,1614
310535,1,2,224,490,2,490
310536,1,3,765,1300,3,1300
310537,1,2,465,803,2,803
310538,1,0,0,598,0,598
310539,1,0,0,337,0,337
31054,1,0,0,0,0,0
310540,1,0,0,736,0,736
310541,1,0,0,428,0,428
310542,1,0,0,256,0,256
310543,1,0,0,177,0,177
310544,0,0,0,0,0,0
310545,1,1,2131,4195,1,4195
310546,1,0,0,929,0,929
310547,1,2,898,2289,2,2289
310548,1,2,243,3366,2,3366
310549,1,1,233,10449,1,10449
31055,0,0,0,0,0,0
310550,1,0,0,47,0,47
310551,1,0,0,810,0,810
310552,1,3,912,3052,3,3052
310553,1,3,775,868,3,868
310554,1,0,0,566,0,566
310555,1,0,0,751,0,751
310556,1,1,26,12,1,12
310557,1,0,0,562,0,562
310558,1,0,0,15,0,15
310559,1,0,0,42,0,42
31056,0,0,0,0,0,0
310560,0,0,0,0,0,0
310561,1,0,0,290,0,290
310562,1,0,0,270,0,270
310563,1,0,0,1629,0,1629
310564,1,0,0,1545,0,1545
310565,1,0,0,2295,0,2295
310566,1,1,150,1957,1,1957
310567,0,0,0,0,0,0
310568,1,2,35,331,2,331
310569,1,1,63,5377,1,5377
31057,0,0,0,0,0,0
310570,1,1,118,4113,1,4113
310571,1,1,266,975,1,975
310572,1,0,0,1096,0,1096
310573,1,0,0,247,0,247
310574,1,0,0,190,0,190
310575,1,0,0,1118,0,1118
310576,1,0,0,549,0,549
310577,1,0,0,372,0,372
310578,1,1,318,526,1,526
310579,1,0,0,1026,0,1026
31058,0,0,0,0,0,0
310580,1,0,0,662,0,662
310581,0,0,0,0,0,0
310582,1,0,0,287,0,287
310583,1,0,0,106,0,106
310584,1,0,0,360,0,360
310585,1,0,0,79,0,79
310586,1,1,319,1851,1,1851
310587,1,1,40,5463,1,5463
310588,1,1,211,449,1,449
310589,1,0,0,499,0,499
31059,0,0,0,0,0,0
310590,1,0,0,858,0,858
310591,1,1,95,1501,1,1501
310592,1,2,299,3626,2,3626
310593,1,0,0,395,0,395
310594,1,0,0,268,0,268
310595,1,2,435,909,2,909
310596,1,3,1270,1626,3,1626
310597,1,0,0,174,0,174
310598,1,2,292,912,2,912
310599,1,0,0,348,0,348
3106,0,0,0,0,0,0
31060,1,2,396,678,2,678
310600,1,0,0,1186,0,1186
310601,1,0,0,1245,0,1245
310602,0,0,0,0,0,0
310603,1,1,288,995,1,995
310604,1,0,0,984,0,984
310605,1,0,0,438,0,438
310606,1,0,0,719,0,719
310607,1,0,0,135,0,135
310608,1,1,17,292,1,292
310609,1,1,116,723,1,723
31061,1,3,1264,7159,3,7159
310610,0,0,0,0,0,0
310611,0,0,0,0,0,0
310612,1,1,149,229,1,229
310613,1,1,24,4345,1,4345
310614,1,0,0,348,0,348
310615,1,1,360,1147,1,1147
310616,1,0,0,1075,0,1075
310617,1,0,0,988,0,988
310618,1,0,0,205,0,205
310619,0,0,0,0,0,0
31062,1,5,3845,7590,5,7590
310620,0,0,0,0,0,0
310621,0,0,0,0,0,0
310622,0,0,0,0,0,0
310623,0,0,0,0,0,0
310624,0,0,0,0,0,0
310625,0,0,0,0,0,0
310626,0,0,0,0,0,0
310627,0,0,0,0,0,0
310628,0,1,761,761,1,761
310629,1,0,0,31,0,31
31063,1,4,3222,5423,4,5423
310630,1,1,143,3639,1,3639
310631,1,0,0,652,0,652
310632,1,1,375,1398,1,1398
310633,1,0,0,548,0,548
310634,1,1,1324,2069,1,2069
310635,0,0,0,0,0,0
310636,1,0,0,1314,0,1314
310637,1,0,0,244,0,244
310638,0,1,1303,1306,1,1306
310639,0,1,6083,6083,1,6083
31064,1,7,4711,7862,7,7862
310640,0,0,0,0,0,0
310641,0,0,0,0,0,0
310642,0,0,0,0,0,0
310643,0,0,0,0,0,0
310644,1,0,0,0,0,0
310645,1,0,0,165,0,165
310646,1,0,0,75,0,75
310647,1,0,0,520,0,520
310648,1,0,0,522,0,522
310649,1,0,0,724,0,724
31065,1,1,7599,8365,1,8365
310650,1,0,0,86,0,86
310651,0,0,0,0,0,0
310652,0,0,0,0,0,0
310653,0,0,0,0,0,0
310654,1,0,0,38,0,38
310655,1,0,0,3,0,3
310656,0,0,0,0,0,0
310657,0,0,0,0,0,0
310658,0,0,0,0,0,0
310659,0,0,0,0,0,0
31066,1,5,2232,7148,5,7148
310660,0,0,0,0,0,0
310661,0,0,0,0,0,0
310662,0,0,0,0,0,0
310663,0,0,0,0,0,0
310664,1,0,0,120,0,120
310665,1,0,0,74,0,74
310666,0,0,0,0,0,0
310667,0,0,0,0,0,0
310668,0,0,0,0,0,0
310669,0,0,0,0,0,0
31067,1,2,241,2811,2,2811
310670,0,0,0,0,0,0
310671,0,0,0,0,0,0
310672,1,2,335,410,2,410
310673,0,0,0,0,0,0
310674,0,0,0,0,0,0
310675,0,0,0,0,0,0
310676,0,0,0,0,0,0
310677,0,0,0,0,0,0
310678,0,0,0,0,0,0
310679,0,0,0,0,0,0
31068,1,1,163,422,1,422
31069,1,0,0,27,0,27
3107,1,0,0,501,0,501
31070,0,0,0,0,0,0
31071,0,0,0,0,0,0
31072,0,0,0,0,0,0
31073,1,1,121,3613,1,3613
31074,1,0,0,1502,0,1502
31075,1,1,353,975,1,975
31076,1,2,748,8224,2,8224
31077,1,1,216,4353,1,4353
31078,1,1,1392,6696,1,6696
31079,1,9,8535,13585,9,13585
3108,1,1,98,4786,1,4786
31080,1,2,4781,13686,2,13686
31081,1,2,2285,4755,2,4755
31082,1,3,5126,11137,3,11137
31083,1,4,277,8141,4,8141
31084,1,1,161,3159,1,3159
31085,0,0,0,0,0,0
31086,1,0,0,22,0,22
31087,0,0,0,0,0,0
31088,0,0,0,0,0,0
31089,0,0,0,0,0,0
3109,1,4,1031,8161,4,8161
31090,1,0,0,3511,0,3511
31091,1,0,0,1593,0,1593
31092,1,0,0,3722,0,3722
31093,1,0,0,2714,0,2714
31094,1,2,1027,6603,2,6603
31095,1,3,6559,12293,3,12293
31096,1,3,8740,19429,3,19429
31097,1,2,314,17249,2,17249
31098,1,3,600,7576,3,7576
31099,1,3,1440,4284,3,4284
